sim_id,id,condition,v,a,bias,ndt,ndt_var
1,31,3,0.35672254397744757,3.1239941773404802,0.5128294099002436,1.3316159289125038,0.724411427888431
1,31,4,-0.04325698747675776,2.5443892175956013,0.48970562433079545,1.9151991571873626,1.3984710686693191
1,32,1,0.8739163283931094,2.2410996620443995,0.44527057354927063,1.7123403784840197,0.3059049477627511
1,32,2,0.5638376883290138,2.642358237060268,0.5015189393895068,1.4072526165190937,1.29194715645076
1,32,3,1.1850484019988294,2.901707253763033,0.5379458986558001,1.3426477329492952,0.7684266385472539
1,32,4,-0.37447178531675407,2.5242837067984536,0.5255131487902264,1.9300401849303692,1.3963701986541173
1,33,1,1.0172586722713861,2.0453156340204437,0.49087286999601293,2.076010056316462,0.3284581753001636
1,33,2,0.689347467461691,2.7610561350339218,0.5459567312471542,1.794810055814013,1.1731190923762045
1,33,3,0.5829848471454231,3.042591531988383,0.5678385944824142,1.2652418102754264,0.7117475884836479
1,33,4,0.1942870276423199,2.41770793400252,0.5099939793299144,1.782628325291143,1.3275373421911352
1,34,1,0.8906282235060313,2.264975887726621,0.47109310427351897,1.8136844387453188,0.3343652931172555
1,34,2,0.39517336980217566,2.6697995470179023,0.5480882870629218,1.6494331816920536,1.232031283644025
1,34,3,0.3343917042563742,3.1102496307243293,0.568556911694695,1.4336950150203291,0.7948677477267927
1,34,4,-0.2715861210600182,2.493357738874113,0.4891547160925101,1.6000292190509275,1.44518571448036
1,35,1,0.7907262956081288,2.1870603510110804,0.4813325375416405,1.8010258803534247,0.34086455572413227
1,35,2,0.1017938395283024,2.7660833427757945,0.554075520169797,1.787895700735012,1.1679436361575979
1,35,3,0.3968072423301747,3.096339589077704,0.5239079779577478,1.3040815741311715,0.7639572166582889
1,35,4,0.05690690064128834,2.4149844050189158,0.5212647645316468,1.6544441886180201,1.3033650000013717
1,36,1,0.7189526764409631,2.172831756494358,0.5039489515815305,1.889823109260783,0.3233697833942318
1,36,2,0.4740798112235301,2.775026294102885,0.5537545139598234,1.5784383364580148,1.245070332984717
1,36,3,0.20408643298527798,3.0279039091253175,0.5813416760670276,1.3900957423266982,0.7334435884747985
1,36,4,-0.3184543976503708,2.55347630768199,0.4784606006845237,1.662062468380761,1.3931312757717587
1,37,1,1.1110250078584973,2.0922974386193722,0.4874082714492222,1.8377237310158279,0.3201267879082234
1,37,2,1.0360080185953404,2.555348303067429,0.5107576894952012,1.6645174046725923,1.273552698468058
1,37,3,0.5371143923354894,2.9972227168630283,0.5286143567014085,1.1403073172745648,0.7316279815426301
1,37,4,-0.14656265635172774,2.3859816009498633,0.5340999320354859,1.8625872774751375,1.331993642301173
1,38,1,1.1566163262675224,2.178287331523132,0.49796951075349766,1.6416335919196405,0.3195292540427203
1,38,2,0.6683733728698503,2.602714794249286,0.5485526736616446,1.617124520298519,1.3368530324636994
1,38,3,0.5191670002707167,3.069618474820542,0.5370119426038039,1.275147447190206,0.7274454404294447
1,38,4,0.025395427264513184,2.3436459082565726,0.5539268926210825,1.660920736113021,1.4591787953146198
1,39,1,0.771773105234994,2.1508919479041455,0.42135740599307314,1.7315416838189355,0.31860800969870845
1,39,2,0.4732225906990334,2.6677527128897927,0.5262792329452297,1.808808806786893,1.150104387759004
1,39,3,0.27788907485623277,2.976029931747134,0.4727596581400071,1.4287079821560638,0.732827396164519
1,39,4,0.20115070683150435,2.606280449187853,0.5237746609166293,1.9176233675089003,1.3465182621417529
1,40,1,0.7035429321729431,2.2794028908914603,0.45593219323699025,1.8019611875564334,0.3040928452805882
1,40,2,0.4480974855944148,2.693244625951559,0.5265632589623829,1.6474506005572465,1.1849920878150646
1,40,3,0.5195069662909549,3.0076130217213977,0.5404232786914855,1.2548145384955827,0.7250339916186002
1,40,4,-0.5603767592543132,2.4476751037626796,0.5313633542055034,1.7925284672835704,1.4065080981066587
1,41,1,0.6794094184788011,2.160105386861104,0.4884804418345323,1.8640875515133841,0.31462142539410365
1,41,2,0.6910293997513584,2.551861524197955,0.5586092474891078,1.8272118469763134,1.216357414185621
1,41,3,0.4460175135421545,3.146890412248273,0.5353776533134444,1.313256934729087,0.6565039049368288
1,41,4,0.02473601924444149,2.565391910842884,0.45844612926888323,1.6447793992371886,1.4764717700950003
1,42,1,1.1162014209594404,2.1703690745317674,0.4810135644371472,1.7999830586852559,0.3695436219474242
1,42,2,0.39154496876717054,2.713253156884792,0.5062054607736256,1.4781391323417854,1.2621042492451584
1,42,3,0.03454274638457196,2.9743940455758158,0.506112810078167,1.5662367849618095,0.7241321788234893
1,42,4,0.03346359911839634,2.4506545892848046,0.4917370756200937,1.7723049104422965,1.4217114674530094
1,43,1,0.5724452777576897,2.171616107035819,0.4924602036588277,2.0180438040161217,0.3135941223803019
1,43,2,0.525236270411483,2.742925160778262,0.5160238558097124,1.5102597886759916,1.158151193186314
1,43,3,-0.10296224087774236,3.0870911522187723,0.5470129842550758,1.5280092605355644,0.7442216109670535
1,43,4,0.11850773381975588,2.3470125744014365,0.4891180672239638,1.614388430237653,1.3733050992597073
1,44,1,0.546600984216689,2.2317039586390486,0.47174440543040014,1.8496511738246373,0.3068150722409872
1,44,2,0.2864836576540005,2.7440845975283024,0.5244724260496466,1.5562933485005612,1.3245834685376647
1,44,3,0.4947726407988604,3.0644097443923237,0.5170429300400368,1.3920765521563134,0.6152585551459726
1,44,4,0.005487221404755463,2.4623001827986535,0.5146554498758787,1.569655362680215,1.495940494453232
1,45,1,0.6591285044927064,2.0916159035367032,0.5347200639054264,1.7230739054023443,0.31203361943639535
1,45,2,0.6019802711536251,2.703932909454551,0.5589130350992508,1.6162925506105001,1.2574956875683225
1,45,3,0.43931144586760973,3.1915766381087627,0.5676242033653353,1.2867545610743694,0.6999296213286013
1,45,4,-0.20148920565260847,2.5461742434847037,0.5588934307578025,1.915208980613084,1.3951682883925813
1,46,1,0.9336676323189832,2.3465245318953545,0.49334740490597573,1.6878697711759816,0.31955400451487975
1,46,2,0.8406709074702731,2.831499476732786,0.5487301585915424,1.696303186802915,1.1603017450600022
1,46,3,0.505555891970733,3.1770893005461183,0.5622560969779451,1.3884613820694185,0.6914133257742868
1,46,4,-0.0068561517522382105,2.471724268847909,0.5231161130428319,1.689586960687329,1.2774269731478822
1,47,1,0.9949839576784549,2.2138064599517406,0.4561513081685614,1.7528861591648262,0.3025212991915964
1,47,2,0.7033524988801173,2.7853398278592167,0.6045646999795673,1.8662088445448681,1.1641745647745247
1,47,3,0.27878676364186955,3.0577187602376728,0.5436987982511939,1.3721555389206135,0.7416276531196591
1,47,4,0.3238237979676291,2.4978601679412114,0.5029599661679122,1.6897616070174013,1.3326073755174606
1,48,1,0.6737948944078941,2.19767977820209,0.5208925964449852,2.0037106078882414,0.3628562908720297
1,48,2,0.7079426868869668,2.778068670810926,0.5443831853869587,1.6692657197652445,1.187936196713965
1,48,3,0.4881274659300398,3.173853363678168,0.5503318224075018,1.4057739298560148,0.7453043403353988
1,48,4,-0.3539805232952082,2.5013911941922626,0.5293621574825683,1.7860371250088263,1.3091559025354094
1,49,1,0.7327335484074823,2.101479821799666,0.5257928839156139,1.960330265033028,0.3288904956795784
1,49,2,0.528233227698657,2.6061685061885793,0.5397608002909567,1.913536936974111,1.2157753320104476
1,49,3,0.5427542584397551,3.130642275216008,0.5775518154708135,1.5148467932162362,0.7526175526955818
1,49,4,0.07877837019835664,2.5561157019921854,0.4948032704223296,1.6671899203460212,1.3694382769891431
1,50,1,0.48443066533426593,2.156301536085073,0.48766620246853204,2.0387426040921133,0.3489968586886247
1,50,2,0.5768821800155501,2.6265905349996186,0.561837892910718,1.8141397964768664,1.1934398778878976
1,50,3,0.4889471604516836,3.1598581953686744,0.5498343956050656,1.2492623276599661,0.6964281902650252
1,50,4,0.10331235908433736,2.4683163429763577,0.5904212457786195,1.7723367411465512,1.4886883336321661
1,51,1,0.9002618874648476,1.975359787767341,0.47870424046408244,1.8056985371222594,0.3317159459591318
1,51,2,0.6619117365389697,2.666730308036616,0.5856879152393558,1.692656990925314,1.158311991094678
1,51,3,0.14716023230457428,3.0536651079789885,0.5480694859882013,1.423039222325802,0.7044181240874832
1,51,4,0.30567654638014224,2.2791993544584264,0.5020664035305815,1.768187454828372,1.4920812081480312
1,52,1,1.2068460415713769,2.1684708250792206,0.4378187409104617,1.7470147178441202,0.30685279924605435
1,52,2,0.23434283663700084,2.6661003306006883,0.5481641530435409,1.7424697262001563,1.1241628192362392
1,52,3,0.6658957116818254,3.040922119690449,0.48249987522362103,1.4680327861124098,0.7081153661036146
1,52,4,-0.05391143973849739,2.594362693534527,0.511686338020469,1.9494235339265578,1.383453379907064
1,53,1,0.9500542731572424,2.1312276232645186,0.4839987793146513,2.0327683647211816,0.28890250685174
1,53,2,0.4674992539356105,2.6800848182578725,0.5422056528690906,1.6356376050795063,1.2363867344153738
1,53,3,0.0908401631425468,3.1259697885729385,0.5454776772549544,1.3142824335655896,0.703096439311968
1,53,4,-0.31783036011888466,2.441102526037803,0.5363072788729889,1.7203568582980993,1.377211429669
1,54,1,0.7734606041974103,2.226898089046419,0.5308023397810364,1.7145975020207689,0.31100315834334724
1,54,2,0.7907174215825413,2.557311779567682,0.5395132401909374,1.6407630123120118,1.1889022910471383
1,54,3,-0.03004059388646989,3.0433289816803004,0.5615049538453069,1.2964693911329468,0.7418884580683301
1,54,4,-0.21189286709120372,2.363629391969987,0.5207545807158411,1.827108954770056,1.3314745638065604
1,55,1,0.7340825318016434,2.1927682585023622,0.47964737662872386,2.004665152762632,0.34490012211821997
1,55,2,0.2525690678544628,2.7192294437354687,0.5391296964310001,1.5309523074653282,1.1721129696601258
1,55,3,0.3464379987543753,2.997138593513214,0.512494753912,1.3770867566382263,0.7386556997118388
1,55,4,-0.2138088006964748,2.4946632107606614,0.49963645514940325,1.572244099131187,1.427726140452386
1,56,1,0.534115282019313,2.193527792470187,0.44413818526127535,1.6709423013411862,0.3679307056675443
1,56,2,0.6602906101629442,2.6969724041009426,0.5923512527856407,1.7304449469206415,1.166649253293526
1,56,3,0.6718562559918471,3.0964456746908775,0.5411650407923994,1.5660758848542962,0.714386826940984
1,56,4,-0.4219032653146351,2.4220406757633457,0.5423906085521601,1.5857565743185342,1.3796422885487523
1,57,1,0.9483310517191973,2.189659406672769,0.494620788108957,1.890712994210531,0.3286823632648176
1,57,2,0.6521456898474021,2.700516194952634,0.5855946064309102,1.5455296208508715,1.1855754191811239
1,57,3,0.13928075643884075,3.19811996601615,0.5530443646344971,1.3201272640358295,0.6804675772550014
1,57,4,-0.06926169067193465,2.5712893117060833,0.5070883276088707,1.6706519631575756,1.3786284553615922
1,58,1,1.0500829186369762,2.2744011054872937,0.5071916705867668,1.672736586423306,0.3047251288903846
1,58,2,0.2653175758830501,2.4494769860216614,0.5866397157568636,1.5454513910246745,1.2101384702032232
1,58,3,0.13524163188721441,3.1436328484395037,0.503847252764964,1.4357241154261462,0.7633740045418782
1,58,4,0.12463959197515459,2.525288357178856,0.5189693569504766,1.7652857978970866,1.3426681046258957
1,59,1,0.8017092982305484,2.1984445225334333,0.5040331182863748,1.78715580718937,0.30802893227058165
1,59,2,0.5499319549630115,2.571929963680384,0.5103118874143778,1.7528846788790093,1.0752956897097525
1,59,3,0.3532653463173337,3.1325171550664686,0.5312330635076677,1.4335701770522293,0.7568707292384274
1,59,4,0.22236883176679945,2.466557172963014,0.4552726662647307,1.7143541767334918,1.547974053490606
1,60,1,0.6004189264073508,2.149458586156985,0.5372957985030486,1.7138149855432223,0.36723382106409086
1,60,2,-9.80108850119799e-4,2.740067872325465,0.5649689354100916,1.8244476447487445,1.2419689671957312
1,60,3,0.14758905898880956,3.1383376253045765,0.490333822020827,1.319722003691965,0.7216268006228789
1,60,4,-0.22475068268292214,2.5337678808658444,0.5136415165248902,1.6406931636300017,1.3684090383158427
1,61,1,0.5751996827964612,2.1053062431807907,0.4975093266843019,1.9000483321023103,0.3515638359898607
1,61,2,0.37260565510025484,2.6222812057274925,0.5246858997393543,1.6219756712744666,1.296328101654784
1,61,3,0.47802148064148753,3.011266973015601,0.5902755155700892,1.3400369426050986,0.7054592890129188
1,61,4,-0.3845204148514776,2.4124502727642376,0.5228943539472003,2.031202032066519,1.4632087921416899
1,62,1,1.1926789270739468,2.141722349268286,0.4962025880011133,1.6776355193964017,0.3528483639402866
1,62,2,0.07170545573391562,2.622001015350348,0.5754420226418323,1.8386877417512468,1.1925809078860778
1,62,3,0.2627380898343531,3.043265168917053,0.5508725860306571,1.6159408612176538,0.7686578844652162
1,62,4,0.14748348291502753,2.4822027327543688,0.5021200978283556,1.6916160021519846,1.4898382053072745
1,63,1,0.8324112607950622,2.252628786565241,0.506849015902401,1.7209711140095785,0.37747541788553957
1,63,2,0.3585989524162185,2.605696570531763,0.572043592746709,1.6105362025482157,1.0978131283385577
1,63,3,0.2319984001556687,3.169728219654366,0.5608901138085314,1.1848304206696443,0.7407300895387016
1,63,4,-0.6133486705195582,2.44179082685601,0.541685903031713,1.5903254320239801,1.432440077523635
1,64,1,0.8298243381590057,2.116693174882715,0.4510097884763176,1.83826944361904,0.34769290270568703
1,64,2,0.3563285230344135,2.6916425656381375,0.5786299525299727,1.6602545302415617,1.148225324420348
1,64,3,0.07337061471159892,3.151943665627886,0.4982352981376797,1.6166032994533603,0.7129275728905157
1,64,4,-0.008697674499038565,2.5447093451054545,0.49859641988964065,1.6070578986432758,1.3308786091640952
1,65,1,0.4007211353545953,2.0249483849074883,0.4809387540613897,1.8581027314231646,0.2844390017655461
1,65,2,0.5229941942196016,2.646903265057618,0.5240161172514479,1.369496932844744,1.1422790733897514
1,65,3,0.30198296928382873,3.059296253145828,0.5397832603113577,1.4396402571599858,0.676354108758673
1,65,4,0.13050447862933745,2.549628079263938,0.48237333630127205,1.7925257921889137,1.3765491223463
1,66,1,0.7005741719256207,2.2053690967262027,0.4839334212618794,1.9051274961220703,0.2861144348786979
1,66,2,0.6269761152552925,2.6215995692102556,0.5605740863090496,1.6380107686262817,1.1137043218572342
1,66,3,0.06031831836286705,3.011185881155968,0.5377242312246685,1.2479916607367443,0.771684369871001
1,66,4,-0.08051830472043203,2.5825065590092446,0.5255990132347247,1.673207674338939,1.3724818393398845
1,67,1,0.67955552121117,2.2503877272315953,0.447551882275176,1.755288301159417,0.32659025258279467
1,67,2,0.33246716309194746,2.692157491165169,0.5327318249439575,1.8565513549332782,1.1812572803937653
1,67,3,0.1352236227475248,3.162146283920082,0.5136723386792786,1.4621125742937757,0.7297333678166725
1,67,4,-0.2749080798028652,2.444692210553361,0.51873676051221,2.036381991794571,1.3785872357215083
1,68,1,0.7054309887865784,2.1608144985318622,0.5314461851049628,1.8018529593845416,0.32361885119335454
1,68,2,0.6175943283676397,2.8031934847783964,0.49085354501170286,1.8978266722374622,1.2183820233999338
1,68,3,0.28657245896180245,3.055413234291762,0.54000958357159,1.4775229276352906,0.7325682392705133
1,68,4,-0.07882679700401608,2.4153151782420546,0.5434306602832567,1.7679056884190039,1.5049065919049358
1,69,1,0.836031821474124,2.176482830743652,0.4984441522848195,1.6582608578208426,0.31222233520280346
1,69,2,0.5939822620496037,2.7332951965274073,0.5844290634127681,1.382012640901877,1.1406925919807962
1,69,3,0.6522714049158953,3.06481005900651,0.529608602635075,1.502850510703345,0.727342138995314
1,69,4,-0.011144644394518713,2.5183423139820698,0.5015569349216613,1.5765320154335707,1.4377245712056506
1,70,1,0.6664429812628193,2.1355038361004253,0.5139611564506993,1.7671513301713682,0.3444200440516803
1,70,2,0.31820544495495207,2.621197345297737,0.5590798002831888,1.7469820767356345,1.1992374305123563
